Humidity Level,Temperature,Time of Day,Luring Success,Time Spent Hunting,Prey Size,Ambush,Food Availability,Predator Presence,Is Competition,Hunting Success
0.5,25.77,Evening,False,3.61,7.73,False,Low,False,False,1
0.62,20.11,Morning,True,2.69,1.83,True,High,True,False,1
0.8,26.2,Afternoon,True,4.43,2.1,False,Low,False,,1
0.37,31.57,Morning,True,4.73,4.86,False,Medium,True,True,0
0.78,23.5,Afternoon,False,2.02,4.97,False,Low,False,False,0
0.88,21.76,Afternoon,True,4.34,3.07,False,Low,True,,0
0.88,21.75,Morning,False,0.64,9.64,False,,,False,0
0.31,30.87,Evening,True,4.24,4.68,False,,False,False,1
0.52,27.59,Morning,True,0.62,6.34,False,High,True,True,1
0.87,24.68,Afternoon,True,4.41,3.01,True,High,False,True,0
0.76,32.16,Morning,True,2.22,1.62,True,High,False,False,1
0.7,22.87,Afternoon,False,0.52,6.05,False,Medium,False,,1
0.31,30.29,Afternoon,False,4.864168942959542,4.98315213971919,True,Medium,True,,0
0.45,26.79,Afternoon,True,1.34,7.95,True,High,True,,1
0.75,26.78,Evening,True,4.66,7.92,False,Medium,False,True,0
0.67,22.05,Evening,False,2.12,4.87,True,,False,True,1
0.39,26.26,Evening,False,1.19,6.2,False,Low,False,False,0
0.78,34.91,Evening,False,2.37,7.66,False,Medium,False,,0
0.38,27.34,Morning,False,2.69,6.62,False,High,True,True,0
0.75,31.83,Afternoon,False,3.84,3.05,True,High,False,True,0
0.68,33.19,Morning,False,1.52,7.59,True,Low,False,False,1
0.74,26.53,Afternoon,False,1.5,9.29,False,Low,True,True,0
0.85,22.49,Morning,True,1.41,2.74,False,,True,,0
0.81,26.25,Evening,False,2.82,1.33,True,Low,False,,0
0.85,32.5,Evening,True,2.92,8.7,True,Low,False,False,1
0.5,32.14,Morning,False,2.02,13.657341991694068,True,Medium,,False,1
0.33,32.25,Morning,False,4.0,9.21,True,Low,False,False,1
0.57,32.91,Morning,False,3.47,6.17,True,High,False,False,1
0.63,31.98,Morning,False,2.81,8.77,True,Low,False,True,1
0.8,23.9,Evening,True,2.73,6.91,False,,False,False,1
0.51,33.87,Morning,True,2.02,4.25,False,High,False,False,1
0.48,26.71,Afternoon,False,4.54,2.81,False,High,True,True,0
0.88,29.68,Evening,True,1.09,3.61,False,,False,True,0
0.37,34.82,Afternoon,True,2.68,7.11,False,Medium,True,,0
0.37,22.12,Afternoon,True,1.55,1.24,True,Medium,,False,0
0.74,25.13,Morning,False,1.283826371101733,8.57,False,High,,,1
0.77,20.12,Morning,True,2.14,1.03,True,Medium,False,True,0
0.46,25.77,Evening,True,1.42,9.0,False,Medium,True,False,0
0.68,27.89,Morning,False,1.13,9.39,False,Low,True,True,1
0.38,32.99,Evening,True,4.71,9.63,False,Medium,False,True,0
0.73,22.91,Afternoon,False,3.49,8.96,True,High,False,True,1
0.85,28.84,Morning,False,3.67,8.69,False,Low,False,False,0
0.48,22.19,Afternoon,False,4.38,8.55,True,Medium,True,,1
0.53,26.66,Morning,True,3.97,6.48,True,Low,True,False,1
0.78,24.02,Evening,True,2.046614056788932,5.63,False,Low,False,True,0
0.9,29.33,Afternoon,True,4.17,2.03,True,Medium,True,True,1
0.48,21.33,Afternoon,False,1.34,5.09,False,,True,False,0
0.51,29.74,Afternoon,False,1.25,5.38,False,Low,True,True,1
0.9,25.28,Afternoon,False,3.16,6.96,False,Medium,,False,0
0.66,22.98,Evening,True,3.72,9.21,False,Medium,False,False,1
0.73,32.23,Morning,True,4.57,7.98,False,,True,True,0
0.34,21.06,Morning,True,2.19,1.7409842081580746,True,Medium,True,False,0
0.56,22.43,Evening,True,3.37,1.15,True,High,False,False,1
0.5,22.59,Afternoon,False,3.23,9.99,False,,True,False,1
0.5,29.25,Evening,True,1.57,16.864492440899493,False,High,False,True,1
0.51,24.63,Evening,True,3.02,3.47,True,Low,False,False,1
0.77,25.98,Afternoon,True,1.84,4.83,True,,False,False,1
0.44,32.31,Evening,True,4.8,6.91,True,Medium,False,True,1
0.62,30.09,Morning,True,6.326261155967485,6.48,False,Medium,False,True,1
0.45,20.02,Evening,False,1.17,6.84,True,High,False,True,0
0.42,29.48,Afternoon,True,2.04,8.92,False,Low,True,True,1
0.54,24.66,Morning,False,4.16,6.99,False,Medium,True,False,1
0.31,30.4,Evening,False,3.22,3.9,False,Low,True,False,0
0.79,22.81,Morning,False,1.69,9.19,False,High,True,False,0
0.39,24.87,Morning,True,3.12,3.95,True,Medium,,False,0
0.74,30.21,Morning,False,0.51,1.12,False,High,False,False,1
0.53,21.07,Afternoon,False,3.67,4.45,False,Medium,True,True,1
0.87,24.53,Afternoon,False,6.584426459698409,9.07,False,Medium,False,True,0
0.53,25.07,Morning,False,3.57,3.88,True,Low,False,True,1
0.81,22.03,Afternoon,True,3.76,8.52,False,High,False,False,1
0.57,32.79,Afternoon,True,1.2151800858540531,3.76,False,Low,False,True,1
0.8,31.38,Afternoon,False,1.85,8.47,True,Low,False,True,0
0.66,31.66,Morning,False,2.31,1.34,False,Low,False,False,1
0.41,29.89,Evening,True,3.91,9.55,True,High,True,True,1
0.47,28.84,Evening,False,3.33,8.64,True,Medium,True,,1
0.4,33.45,Evening,True,2.85,9.551689694593174,True,Low,False,True,1
0.33,30.04,Morning,True,3.83,13.272157783970325,False,Medium,False,False,0
0.45,22.21,Morning,True,4.19,5.04,False,High,False,False,1
0.59,26.17,Evening,True,2.59,8.95,False,Medium,False,,1
0.36,23.38,Afternoon,True,3.13,2.3,True,Medium,False,True,0
0.33,32.37,Afternoon,False,0.87,5.99,True,Low,True,False,0
0.75,31.16,Morning,True,3.15,5.71,False,Low,False,True,0
0.82,21.1,Evening,False,4.586167032110011,3.62,True,Medium,False,False,0
0.42,28.76,Evening,False,2.48,1.43,True,High,False,False,1
0.7,31.18,Evening,True,1.71,5.805415876507976,True,Medium,False,True,1
0.39,29.14,Evening,True,2.8,5.39,True,,True,True,1
0.61,31.51,Evening,False,4.71,2.47,False,Medium,True,True,1
0.41,26.16,Evening,True,2.05,7.62,False,Medium,False,False,0
0.64,30.27,Afternoon,True,4.11,9.286136754343342,False,Low,False,True,1
0.41,26.14,Morning,False,2.37,8.01,True,High,True,False,1
0.31,22.62,Evening,False,4.34,4.09,False,High,False,True,0
0.62,29.34,Evening,False,4.73,1.87,False,Low,,False,1
0.46,30.01,Morning,True,4.013021507427405,3.74,True,,,True,0
0.55,21.81,Morning,True,2.84,5.25,False,High,True,,1
0.79,20.7,Afternoon,True,2.86,8.3,True,Medium,,True,1
0.69,30.0,Evening,True,1.05,5.68,False,Low,True,False,1
0.69,23.08,Afternoon,True,1.36,4.79,True,Medium,True,False,1
0.63,25.41,Evening,True,0.65,8.04,False,High,False,False,1
0.5,30.43,Evening,False,4.11,1.2037856821729112,False,,False,,1
0.66,25.24,Morning,False,4.77421209893742,6.85,True,Low,True,True,1
0.75,33.51,Afternoon,False,1.43,2.52,False,High,True,False,0
0.78,34.49,Evening,False,2.29,6.78,False,Medium,True,False,0
0.3,21.44,Morning,False,0.89,1.35,False,Low,True,False,0
0.42,33.05,Morning,True,2.52,2.6,False,High,False,False,1
0.66,21.68,Evening,False,1.93,9.59,True,Medium,False,False,1
0.6,32.11,Morning,False,1.2,8.93,True,Low,False,,1
0.62,30.79,Evening,True,0.68,6.92,False,Medium,True,False,1
0.46,22.03,Afternoon,False,3.33,8.82,True,Medium,True,False,1
0.8,23.47,Evening,False,1.21,2.84,False,Low,False,False,0
0.76,27.1,Morning,False,0.92,9.33,False,Medium,True,True,0
0.74,24.36,Evening,True,1.91,5.59,False,Low,True,False,0
0.54,26.02,Morning,False,2.32,8.59,False,High,True,False,0
0.64,27.3,Morning,True,1.78,8.32,True,Low,False,True,1
0.34,25.28,Morning,True,2.08,8.16,True,Medium,True,False,1
0.57,25.67,Morning,False,1.34,3.39,True,High,,False,1
0.72,34.14,Afternoon,False,3.28,4.44,False,Medium,False,False,0
0.68,23.31,Evening,True,0.7,4.48,False,Low,,False,1
0.45,30.95,Evening,False,2.98,14.642359362063246,False,Medium,True,True,0
0.79,28.14,Morning,True,3.7,2.5,True,Medium,True,False,1
0.81,21.07,Evening,True,3.15,9.47,False,,False,False,0
0.53,31.29,Evening,False,2.4,12.834584344336768,False,Low,True,False,1
0.4,27.95,Afternoon,False,3.73,4.29,False,Medium,True,False,0
0.52,28.12,Afternoon,False,3.71,7.783861314919405,True,,False,False,1
0.85,34.53,Morning,False,2.14,6.8,False,Low,False,False,0
0.42,28.62,Morning,False,1.52,9.78,False,,False,False,1
0.78,33.36,Evening,False,2.12,1.96,False,High,,True,0
0.34,29.85,Afternoon,True,2.83,6.95,False,High,True,False,1
0.75,33.02,Afternoon,True,2.73,7.22,False,,False,False,0
0.36,20.35,Evening,True,1.68,9.3,True,Low,False,True,0
0.56,25.28,Afternoon,True,0.93,6.08,False,Medium,True,True,1
0.7,22.5,Evening,False,4.22,9.13,True,High,False,,1
0.6,28.39,Afternoon,True,0.930797763650616,4.44,True,High,False,False,1
0.59,34.54,Afternoon,False,0.75,8.05,False,Medium,True,True,1
0.46,21.04,Morning,False,7.503532761238508,9.29,False,Medium,False,False,0
0.57,27.13,Afternoon,True,1.66,4.47,False,Low,True,True,1
0.4,34.44,Evening,False,3.96,9.65,False,,False,True,0
0.66,29.58,Evening,True,1.72,6.11,True,High,True,,1
0.37,25.01,Evening,False,0.68,8.54,False,Low,True,True,0
0.65,31.35,Evening,False,4.02,8.67,False,Low,True,False,1
0.63,29.63,Afternoon,False,3.48,8.55,False,Medium,True,False,1
0.72,24.82,Morning,False,2.92,3.48,False,,True,,0
0.84,29.92,Afternoon,False,2.37,6.91,False,High,False,,1
0.36,32.02,Morning,False,2.33,3.65,False,,False,False,0
0.6,33.4,Afternoon,True,0.74,6.75,True,Low,True,True,1
0.59,30.33,Evening,True,3.14,9.08,False,Medium,False,False,1
0.31,21.74,Evening,True,1.45,5.37,True,,False,False,0
0.69,20.1,Evening,False,2.13,4.38,False,High,False,False,1
0.36,31.32,Afternoon,True,2.94,3.28,True,High,False,True,0
0.47,22.0,Morning,True,4.22,6.86,True,High,True,False,1
0.85,30.78,Afternoon,True,1.06,3.09,False,High,False,True,0
0.46,31.72,Afternoon,True,4.26,4.57,True,High,False,False,1
0.7,30.69,Morning,True,0.5,4.0,True,Low,False,False,1
0.43,24.18,Evening,True,2.31,1.45,False,Medium,False,False,0
0.67,24.93,Evening,True,2.2,7.18,False,Low,True,True,1
0.79,33.61,Evening,False,3.23,3.64,True,,False,False,0
0.78,25.96,Morning,False,4.79,3.49,False,High,False,False,1
0.37,31.53,Morning,False,0.63,4.29,True,Medium,True,False,0
0.41,25.57,Afternoon,True,2.61,8.07,True,,True,False,1
0.51,34.93,Afternoon,True,2.78,2.84,True,Low,True,,1
0.43,24.06,Evening,True,4.83,13.807593035589992,False,Low,True,False,0
0.55,29.28,Evening,True,1.14,12.553201408693315,False,,False,True,1
0.53,32.97,Afternoon,True,2.1,3.06,True,High,True,,1
0.88,34.7,Morning,False,0.73,3.41,False,Low,True,False,0
0.65,21.55,Evening,False,3.51,8.09,True,Low,False,False,1
0.65,33.38,Afternoon,True,1.02,5.52,False,Low,True,False,1
0.7,30.32,Morning,False,1.73,5.25,False,Low,True,True,1
0.56,20.94,Morning,False,1.67,7.28,False,High,True,,1
0.67,32.13,Evening,True,3.43,6.15,True,High,True,False,0
0.62,24.26,Afternoon,True,0.42,4.63,True,Medium,True,,1
0.83,32.05,Morning,False,1.45,4.69,False,Low,True,,0
0.35,27.24,Evening,True,4.85,1.36,False,Low,True,True,0
0.49,24.8,Afternoon,False,0.805500342974769,8.679462096026734,True,,True,True,0
0.46,29.84,Morning,False,3.69,8.17,False,High,,True,0
0.46,29.05,Morning,False,1.57,4.42,False,Medium,True,True,0
0.9,30.82,Morning,False,1.89,8.94,True,,True,False,0
0.89,20.52,Afternoon,True,3.79,7.9,True,High,False,True,0
0.48,27.0,Evening,True,3.86,4.63,True,High,False,False,1
0.77,34.31,Afternoon,False,1.55,2.1,True,Medium,,False,0
0.51,23.66,Morning,True,2.25,7.9,False,Low,False,True,1
0.74,22.06,Morning,True,1.7,9.63,True,Medium,True,False,0
0.33,26.34,Evening,False,4.61,2.18,True,Low,False,True,0
0.47,24.87,Morning,False,1.87,6.58,False,,True,False,0
0.88,23.32,Evening,True,4.6,7.82,True,,False,True,1
0.63,33.5,Afternoon,True,0.79,1.3,False,High,True,False,1
0.82,31.46,Afternoon,True,2.79,5.58,True,Medium,,False,1
0.83,32.27,Evening,False,4.39,5.74,False,High,True,False,0
0.63,24.7,Evening,False,2.22,2.8,False,Medium,False,False,1
0.9,30.2,Evening,False,3.83,6.7,True,Medium,False,True,1
0.67,22.96,Afternoon,False,1.17,3.86,False,,True,True,1
0.59,25.07,Evening,True,3.67,4.63,False,High,False,True,1
0.31,25.95,Afternoon,False,4.21,7.88,False,Low,False,True,0
0.38,28.77,Afternoon,False,2.04,4.61,False,High,True,True,0
0.33,25.46,Afternoon,False,3.55,5.43,False,High,True,,0
0.33,33.44,Evening,True,2.71,6.25,True,Low,False,False,1
0.33,24.09,Afternoon,False,1.12,5.64,False,High,,False,0
0.53,21.27,Morning,False,2.03,9.64,True,Medium,True,False,1
0.63,32.75,Afternoon,False,3.86,5.1,False,High,False,False,1
0.79,30.66,Evening,False,2.42,2.24,False,Medium,True,True,0
0.79,30.91,Evening,True,3.87,5.68,True,Low,False,,1
0.57,26.51,Evening,True,3.04,4.1,True,,False,False,1
0.51,26.01,Afternoon,False,3.19,7.11,True,Low,True,,1
0.43,32.57,Evening,False,4.52,8.22,False,Low,,True,0
0.4,33.78,Afternoon,False,2.6,4.64,True,High,False,True,0
0.84,31.08,Morning,False,1.03,9.74,True,,False,False,0
0.47,30.6,Morning,False,2.17,8.812383561286065,False,Medium,True,,0
0.42,34.44,Evening,False,7.41156206157127,6.92,True,Low,False,False,0
0.32,29.8,Afternoon,True,0.9,2.19,False,Medium,True,True,1
0.6,25.32,Evening,False,3.73,4.82,True,Low,True,True,1
0.38,25.12,Afternoon,False,4.76,3.19,True,High,False,True,0
0.42,34.15,Morning,False,1.55,8.71,False,High,True,False,0
0.42,31.53,Afternoon,False,2.56,9.6,False,Low,False,,0
0.66,22.9,Evening,False,3.92,2.16,True,Low,True,,1
0.4,28.5,Afternoon,False,3.7,8.74,False,Medium,True,True,0
0.74,22.45,Morning,False,4.45,4.27,False,Medium,False,False,0
0.59,21.81,Afternoon,False,1.7,6.8004289960059285,True,High,True,True,1
0.45,33.36,Morning,False,1.29,8.7,False,Low,False,,0
0.37,30.37,Morning,True,2.25,3.59,True,,False,True,0
0.79,28.22,Morning,True,3.18,7.26,False,Medium,True,False,1
0.78,29.31,Morning,True,3.49,5.58,False,High,False,False,1
0.32,23.02,Morning,False,3.243813482691942,3.26,False,Low,True,True,0
0.89,33.5,Afternoon,True,6.018371822646152,5.59,False,Low,True,True,0
0.83,32.79,Evening,False,2.932407933030102,4.72,False,Low,False,False,0
0.87,30.84,Afternoon,False,1.46,5.11,False,High,False,True,0
0.72,26.96,Evening,True,0.8,1.81,True,Low,True,False,0
0.69,20.92,Evening,False,1.03,7.83,False,Medium,False,False,1
0.35,25.72,Evening,True,3.65,9.02,True,,False,False,1
0.43,31.1,Evening,True,4.15,1.1,False,High,True,False,0
0.84,27.6,Afternoon,True,4.48,8.78,True,Medium,False,False,1
0.88,31.29,Evening,True,1.21,1.4,True,Medium,True,True,0
0.61,20.06,Afternoon,True,1.85,7.64,False,Low,True,False,1
0.76,23.06,Morning,False,1.32,2.44,True,Medium,True,True,0
0.84,34.09,Afternoon,False,2.53,7.13,True,High,True,True,1
0.71,23.39,Afternoon,True,0.42,2.99,True,Medium,True,False,0
0.85,29.48,Afternoon,False,1.38,7.85,False,Medium,True,False,0
0.78,27.1,Evening,True,1.66,1.55,False,Medium,True,True,0
0.39,29.58,Afternoon,True,2.66,3.72,False,Low,False,True,1
0.34,23.85,Morning,True,1.62,5.47,False,,False,False,0
0.48,28.5,Morning,True,2.21,1.4,False,Medium,True,True,1
0.85,30.95,Morning,True,4.58,1.14,False,Medium,,False,0
0.67,30.19,Afternoon,True,4.7,9.79,False,Low,True,False,1
0.9,26.93,Morning,True,1.34,8.02,False,Medium,False,False,1
0.67,24.0,Evening,True,2.61,6.05,True,Low,False,False,1
0.5,25.23,Evening,True,1.64,4.07,True,,True,True,1
0.4,24.89,Morning,False,3.67,7.46,True,High,False,False,1
0.88,27.58,Morning,False,3.84,7.292988162216832,False,Low,,False,0
0.35,27.03,Evening,False,0.96,5.87,False,Low,True,True,0
0.76,20.28,Afternoon,True,4.58,5.42,True,Medium,True,,1
0.57,27.6,Afternoon,True,0.92,1.56,True,Low,False,False,1
0.42,22.29,Evening,False,2.1,2.16,True,Low,False,False,0
0.39,34.18,Evening,False,4.71,7.81,False,Low,,True,0
0.75,33.9,Morning,False,2.73,5.7,True,Medium,True,True,1
0.82,31.11,Evening,False,1.73,9.89,True,High,False,True,0
0.68,33.36,Morning,True,1.05,2.01,False,Low,True,False,1
0.48,26.1,Morning,True,4.79,3.94,False,Medium,False,False,1
0.61,23.83,Evening,True,2.32,3.31,True,High,False,True,1
0.64,23.42,Morning,False,0.5,9.34,True,High,True,True,1
0.79,27.23,Morning,True,4.65,2.5631186268901835,True,High,False,True,1
0.51,29.44,Evening,False,0.72,2.84,True,Medium,True,False,1
0.48,27.22,Evening,False,2.95,1.69,True,,True,,0
0.77,28.68,Evening,True,2.56,9.53,False,Medium,False,False,0
0.89,33.28,Morning,True,0.7,8.22,True,Low,True,True,0
0.48,24.79,Morning,True,4.447299206377838,5.22,True,,False,True,1
0.53,21.39,Evening,False,4.43,3.09,False,Low,True,True,1
0.78,22.83,Afternoon,False,1.11,4.41,True,,False,True,0
0.69,29.07,Evening,True,0.99,1.59,False,High,True,,1
0.54,24.99,Evening,False,1.01,7.65,False,Low,True,True,1
0.75,30.55,Afternoon,True,3.13,7.98,False,Low,False,False,0
0.5,25.49,Afternoon,False,0.86,2.74,False,Low,False,True,1
0.71,33.12,Afternoon,True,2.87,1.79,True,Medium,True,,0
0.62,34.12,Afternoon,True,2.57,5.82,False,Low,True,True,1
0.32,32.82,Afternoon,True,0.82,8.85,True,High,False,True,0
0.82,26.28,Afternoon,False,3.49,5.85,False,Medium,False,False,0
0.63,31.51,Evening,True,0.97,9.46,True,High,True,False,1
0.84,20.37,Evening,False,2.59,7.25,False,High,False,,1
0.82,26.55,Evening,False,4.77,3.41,False,Medium,False,False,0
0.66,21.72,Afternoon,False,2.55,5.27,False,Medium,False,True,1
0.38,20.84,Evening,False,1.25,7.07,False,Low,True,False,0
0.61,30.58,Evening,True,2.98,3.53,False,Low,False,True,1
0.67,23.38,Morning,True,1.81,7.59,True,,False,True,1
0.82,22.56,Evening,False,0.81,8.44,False,Medium,False,True,0
0.83,24.94,Morning,True,1.18,8.36,False,Low,False,,0
0.68,33.81,Morning,False,4.31,3.21,False,,False,True,1
0.76,31.86,Morning,True,0.82,3.18,True,High,False,False,1
0.51,29.22,Afternoon,True,4.19,5.72,False,Medium,False,False,1
0.87,30.94,Evening,True,4.18,8.71,False,High,False,True,0
0.33,20.68,Evening,True,1.71,1.32,False,Medium,True,False,0
0.55,31.24,Morning,False,4.36,8.56,False,High,True,True,1
0.77,25.03,Morning,True,0.77,1.26,True,Medium,,False,1
0.38,30.78,Evening,False,4.1,7.87,True,High,False,True,1
0.4,30.3,Morning,False,0.52,9.7,True,Medium,,True,0
0.61,20.99,Morning,False,2.28,6.41,True,High,False,True,1
0.67,34.37,Morning,False,2.66,1.98,False,,True,True,1
0.62,30.94,Afternoon,False,1.29,7.26,False,Low,False,True,1
0.81,34.07,Morning,True,4.03,7.63,False,Low,False,True,0
0.77,34.5,Morning,True,2.03,2.3,True,Medium,False,False,0
0.83,34.9,Evening,True,4.74,8.54,True,,,True,1
0.49,26.31,Afternoon,False,3.22,7.44,False,Medium,False,False,0
0.72,20.04,Afternoon,True,1.91,3.79,False,Medium,False,False,0
0.83,32.99,Afternoon,False,2.06,8.17,True,Low,False,False,1
0.4,31.23,Afternoon,False,1.7,4.3,True,,False,False,1
0.77,30.81,Evening,False,3.61,4.87,False,Medium,True,False,0
0.68,20.79,Evening,True,4.69,4.01,False,High,True,,1
0.7,27.34,Afternoon,True,3.6,1.51,False,Low,,True,1
0.81,34.98,Morning,False,1.5,8.44,True,Medium,False,True,0
0.45,29.03,Afternoon,True,5.9277014292694545,5.01,False,Medium,True,False,1
0.5,34.58,Morning,False,0.51,9.11,True,High,True,True,1
0.7,34.65,Evening,True,3.32,9.45,True,High,True,True,1
0.59,29.51,Evening,False,2.61,7.63,True,Low,True,False,1
0.78,25.23,Afternoon,True,2.15,4.01,True,Medium,False,False,1
0.89,31.71,Evening,True,0.76,7.91,False,High,False,True,0
0.33,30.26,Evening,True,4.9,5.18,False,High,True,False,0
0.44,32.79,Afternoon,False,2.86,7.17,False,High,True,False,0
0.61,26.11,Evening,True,3.1,2.25,False,,True,True,1
0.42,29.46,Afternoon,True,1.92,9.69,True,Low,True,True,1
0.75,31.96,Afternoon,True,1.32,9.51,True,High,False,True,0
0.61,34.86,Evening,True,2.15,2.69,False,High,True,True,1
0.75,34.44,Evening,False,1.41,7.53,False,High,False,False,1
0.74,25.93,Evening,False,1.99,3.15,True,,False,,0
0.73,29.05,Morning,True,2.96,5.39,True,Low,,True,1
0.46,26.97,Afternoon,True,3.65,4.54,False,Medium,False,True,1
0.38,28.11,Evening,True,3.92,7.25,False,,True,True,0
0.57,26.64,Afternoon,False,2.35,3.57,False,High,True,True,1
0.87,25.72,Evening,True,1.3,2.5,False,High,True,True,0
0.88,28.69,Morning,True,5.386188606099404,5.11,False,,,True,1
0.75,33.1,Morning,False,4.12,9.97,False,,False,,0
0.69,33.16,Evening,True,3.97,3.76,False,Medium,False,True,1
0.38,22.4,Evening,True,3.08,7.67,True,High,False,True,1
0.31,31.13,Evening,True,5.182538821201006,13.223595506361827,False,Medium,,True,0
0.49,33.7,Afternoon,True,0.54,2.19,True,Medium,,False,0
0.47,31.54,Evening,False,1.41,8.335552157821642,False,High,True,False,0
0.37,24.23,Morning,True,3.37,3.5209071037782356,True,Medium,False,True,0
0.83,22.58,Evening,True,4.47,4.49,False,High,,False,1
0.82,34.94,Evening,False,4.821646809439229,8.28,True,High,False,,1
0.5,20.14,Afternoon,False,4.79,1.05,True,Low,False,True,1
0.47,26.56,Morning,False,2.98,7.33,True,High,False,True,1
0.83,23.1,Afternoon,False,2.48,3.39,False,High,False,False,1
0.46,28.63,Evening,True,1.66,8.33,True,,True,False,0
0.66,30.99,Afternoon,False,4.01,2.64,True,High,False,True,1
0.89,33.52,Evening,True,0.6,6.9,False,Medium,False,False,0
0.41,25.53,Morning,True,2.78,4.26,False,Medium,True,False,1
0.84,32.22,Afternoon,False,4.23,8.05,True,Low,,False,1
0.68,31.12,Morning,True,0.82,3.01,True,Low,True,True,1
0.41,23.38,Evening,True,2.39,1.13,True,Low,False,False,0
0.46,31.75,Morning,True,3.68,9.69,True,Low,False,False,1
0.52,24.9,Afternoon,False,2.63,6.94,True,High,False,False,1
0.34,22.49,Evening,True,1.04,3.58,True,High,True,False,0
0.72,33.03,Afternoon,False,3.1498106962637396,4.18,True,,True,False,0
0.42,23.34,Morning,True,3.43,2.3,False,Medium,,True,0
0.72,24.54,Morning,True,2.38,9.09,True,Medium,True,,1
0.84,27.17,Afternoon,True,3.16,7.33,False,Low,True,False,1
0.46,28.98,Afternoon,False,2.23,9.03,True,Medium,True,True,1
0.69,23.68,Evening,True,4.32,5.82,True,Medium,False,,1
0.59,34.68,Evening,False,1.64,6.82,False,Medium,False,True,1
0.88,21.28,Afternoon,False,3.62,1.6,False,Low,False,True,0
0.71,27.57,Morning,False,4.15,6.0236630689843675,True,Medium,False,False,0
0.76,33.66,Evening,True,2.43,7.929857643248987,False,Low,False,False,0
0.6,22.14,Morning,True,3.29,2.47,True,Medium,False,False,1
0.63,30.24,Morning,True,4.6748431399928,8.04,True,Medium,True,False,1
0.64,22.83,Evening,False,4.83,7.09,True,Medium,False,False,1
0.67,23.67,Evening,True,4.73,2.18,False,High,True,False,1
0.76,34.47,Evening,False,3.77,3.69,False,,True,,0
0.47,25.01,Evening,True,1.01,2.26,False,High,False,False,1
0.61,22.89,Evening,True,1.86,3.146235542299069,False,High,False,True,1
0.89,29.16,Evening,False,0.76,7.3,False,Low,True,False,0
0.45,25.84,Afternoon,False,1.87,3.26,False,Medium,True,False,0
0.84,31.91,Afternoon,True,0.41,6.64,False,Low,True,True,0
0.8,30.85,Morning,False,1.3894878513383482,9.034806274309448,True,Low,True,True,0
0.82,24.25,Morning,False,3.97,4.78,False,High,False,False,1
0.44,20.15,Afternoon,True,2.74,3.18,True,,,False,0
0.84,29.1,Afternoon,False,0.94,3.47,True,Medium,False,False,0
0.58,24.75,Morning,False,2.07,2.8,True,Low,True,True,1
0.87,30.99,Afternoon,True,2.3285978021531455,6.17,False,Low,False,True,0
0.37,31.77,Morning,True,1.37,5.31,True,Low,True,False,0
0.56,28.66,Morning,True,3.07,9.59,False,High,,True,1
0.56,34.76,Morning,False,0.79,2.87,False,Low,False,False,1
0.36,32.38,Evening,True,4.06,7.63,True,High,True,,1
0.43,24.19,Evening,False,1.78,1.19,True,Low,True,False,0
0.74,28.03,Evening,False,2.75,6.08,False,Medium,True,True,0
0.53,27.04,Evening,False,0.47,3.99,False,Medium,True,True,1
0.72,22.05,Morning,False,3.24,4.94,False,High,True,True,0
0.77,24.12,Morning,False,1.04,7.36,True,High,True,True,0
0.59,31.92,Evening,True,4.57,3.07,True,High,False,,1
0.52,32.9,Morning,False,0.61,6.53,False,Medium,False,False,1
0.74,27.56,Morning,False,3.85,9.55,False,,True,True,0
0.89,29.45,Evening,True,1.575530122707012,4.32,False,Low,True,False,0
0.86,23.25,Morning,False,2.4298656152230147,9.28,False,Medium,True,True,0
0.4,33.23,Evening,False,4.46,4.97,True,Low,False,False,0
0.47,24.84,Afternoon,True,3.4,1.66,False,Medium,True,False,0
0.4,23.74,Evening,True,1.7584767726386377,11.775684040867008,True,Medium,False,False,0
0.51,27.23,Evening,False,4.68,3.9,False,Medium,False,False,1
0.78,24.86,Evening,True,2.38,4.68,True,Low,False,True,0
0.88,33.79,Afternoon,True,1.14,1.38,True,Low,False,False,0
0.45,28.59,Morning,False,2.35,7.54,True,Medium,True,True,1
0.46,21.75,Afternoon,True,0.73,9.23,True,Medium,True,True,0
0.63,27.32,Afternoon,False,3.79,5.77,True,Medium,True,True,1
0.71,30.47,Morning,False,4.06,6.64,True,High,False,True,1
0.59,27.94,Evening,False,3.37,9.21,True,Low,False,False,1
0.86,29.1,Evening,True,2.41,5.29,True,High,True,True,1
0.87,24.67,Afternoon,True,0.44,5.36,False,High,False,False,1
0.68,34.38,Evening,True,3.0,3.34,False,High,False,True,1
0.32,21.83,Morning,False,2.85,7.69,True,High,True,False,1
0.8,26.87,Afternoon,True,0.75,3.43,False,Low,True,False,1
0.68,29.76,Evening,False,2.83,8.34,True,Medium,False,False,1
0.85,26.02,Afternoon,False,4.9,3.52,True,High,False,False,1
0.31,27.35,Afternoon,True,2.59,4.76,True,Low,True,False,1
0.55,27.47,Afternoon,True,1.48,9.74,True,High,True,False,1
0.36,33.51,Afternoon,False,2.05,9.67,False,High,True,True,0
0.72,27.41,Evening,False,4.56,13.271933514178041,False,Medium,True,True,0
0.34,28.86,Evening,True,4.47,3.58,False,Medium,True,False,0
0.42,22.93,Evening,False,0.79,8.69,False,High,True,True,0
0.47,26.85,Morning,False,0.8,8.956422308158379,True,Low,False,True,0
0.63,25.04,Morning,False,3.84,8.86,False,Medium,True,True,1
